Event, subcl, eta_center, phi_center, time_center, eta_sig, phi_sig, etaphi_cov, timeeta_cov, energy, sw+
6396, 0, -0.121622, 0.603955, -0.267308, 0.0186469, 0.0189878, 0.00494421, 0.057494, 426.548, 0.189803
6407, 0, 0.462691, 2.45245, -0.000595887, 0.0198038, 0.0188843, -0.00415042, 0.0820227, 135.363, 0.74929
6408, 0, 0.0890434, 1.74881, 0.217036, 0.0201711, 0.0214765, -0.141783, -0.0508303, 177.748, 0.334652
6420, 0, -0.521776, 3.25678, 0.0428061, 0.018984, 0.0192487, 0.0195405, 0.0994618, 236.559, 0.412927
6424, 0, 0.968384, 5.36264, 0.21976, 0.0196921, 0.0244118, -0.0809934, 0.144496, 90.2596, 1.02511
6437, 0, 1.11144, 5.08763, 0.309141, 0.018477, 0.019014, 0.00763134, -0.0307258, 604.256, 0.228022
6452, 0, 1.11394, 0.361901, 0.0651048, 0.0187574, 0.0192777, 0.0246802, -0.191901, 336.845, 0.376744
6453, 0, 0.875351, 2.86503, 0.567771, 0.02031, 0.0233582, 0.192876, 0.0644761, 21.2508, 0.960798
667, 0, 1.13693, 3.14072, 1.00359, 0.0259535, 0.0435344, 0.268985, -0.0276557, 31.9128, 1.32698
670, 0, 0.300121, 4.84618, 0.170311, 0.0198034, 0.0193907, 0.0228701, 0.0595836, 412.479, 0.525444
672, 0, 0.416625, 4.23156, -0.346083, 0.0180901, 0.0183082, -0.0126894, -0.145785, 43.4607, 0.180103
6454, 0, 0.911026, 2.78271, -0.53684, 0.0210422, 0.0181197, -0.0104149, -0.125296, 17.584, 0.765404
6460, 0, 0.405952, 1.36506, 0.0757675, 0.0199296, 0.0202521, 0.00867209, -0.0589079, 207.815, 1.35615
6463, 0, -0.145181, 3.65326, -0.220242, 0.022341, 0.017903, 0.0265613, -0.200964, 11.7168, 0.8527
6464, 0, 1.35804, 4.6546, 0.220396, 0.0183905, 0.0373579, -0.0384483, -0.0220674, 126.176, 1.10562
6470, 0, -0.913148, 3.06487, 0.193883, 0.0213415, 0.0181461, -0.00590965, 0.13987, 16.9061, 0.97783
6471, 0, -0.50711, 1.33764, 0.299006, 0.0183567, 0.0187849, 0.00723428, 0.0216273, 320.839, 0.242448
6473, 0, 0.128166, 5.37144, 0.259689, 0.0206004, 0.0212354, 0.0731645, 0.207081, 98.4497, 0.469655
6475, 0, -0.711607, 5.29347, -0.0377857, 0.0184321, 0.0189184, 0.00520438, 0.080957, 86.2024, 0.258467
6478, 0, -0.956574, 3.06195, 0.286312, 0.0216259, 0.0197718, 0.132048, -0.250051, 39.3356, 0.610996
6490, 0, 0.970865, 2.7981, 0.240869, 0.0210255, 0.0250559, 0.193169, -0.0484703, 68.3328, 0.625847
6492, 0, 0.73544, 0.149064, -0.0614498, 0.0193484, 0.0314168, 0.0496832, -0.127875, 70.0313, 0.492581
6499, 0, 1.11557, 2.09216, 0.0964727, 0.0192228, 0.0260796, 0.0516124, -0.00262237, 213.779, 0.357562
6502, 0, -0.609864, 3.77343, -0.158663, 0.0186231, 0.0200212, -0.00370077, -0.128414, 432.243, 0.537119
6505, 0, 1.04282, 3.18238, 0.018605, 0.0177833, 0.0255731, 0.0267024, -0.0170542, 220.095, 0.362791
6517, 0, 0.346774, 0.898595, -0.0510006, 0.0182449, 0.0185853, -6.22117e-06, -0.017534, 41.8673, 0.212798
6518, 0, -0.500137, 5.59066, 0.26785, 0.0201011, 0.0195302, 0.00266313, 0.0800092, 525.035, 1.08009
677, 0, -0.712969, 4.61497, 0.169242, 0.018475, 0.0324973, -0.00264558, -0.0760374, 229.042, 0.176805
678, 0, 0.528922, 1.73657, 0.0483462, 0.0190019, 0.0212643, -0.0207925, 0.245842, 37.7074, 1.0088
6551, 0, 1.0116, 4.94783, -0.0948107, 0.018901, 0.0206691, -0.00745674, -0.0264855, 730.17, 0.281164
6560, 0, 0.667698, 1.2306, 0.0130832, 0.0198761, 0.0193787, -0.00906372, -0.00823524, 352.507, 0.532953
6561, 0, -0.543077, 3.49803, 0.142869, 0.0188367, 0.0195286, 0.00822396, -0.0343756, 345.025, 0.23936
6570, 0, -1.13403, 3.98479, 0.153072, 0.0203802, 0.0327394, 0.141088, 0.0647646, 206.493, 0.0754818
6573, 0, 1.12568, 3.13757, 0.82207, 0.0255595, 0.0247147, 0.298498, 0.426945, 29.5512, 1.17356
6592, 0, 0.961359, 2.78126, 0.267317, 0.0207806, 0.0454913, -0.0170581, -0.0666597, 103.953, 0.62491
6598, 0, -0.732687, 5.4857, 0.19953, 0.0205368, 0.0332111, 0.00333318, -0.144158, 78.3764, 0.371803
6601, 0, -1.14288, 5.15291, 0.179371, 0.0237401, 0.0282162, -0.306172, -0.341876, 41.523, 0.532058
6603, 0, -0.977418, 3.01336, 0.0951395, 0.0187316, 0.0245861, 0.0306963, 0.0591795, 52.6863, 0.91434
6604, 0, 0.584277, 5.47826, 0.096865, 0.0217261, 0.0224104, 0.0668614, 0.0575857, 147.48, 0.417589
6605, 0, -0.557026, 3.12516, 0.0696353, 0.0190926, 0.0201782, -0.0134281, -0.0112312, 515.533, 0.929381
6607, 0, -0.516903, 4.08987, 0.245349, 0.0214676, 0.0230967, 0.0436448, 0.129534, 62.1282, 0.506296
685, 0, -1.09476, 5.88184, 0.131304, 0.018287, 0.0227282, -0.000393579, -0.0166813, 152.52, 0.668927
686, 0, -0.73851, 4.11275, -0.035644, 0.0223795, 0.0186178, -0.036677, 0.0648766, 35.3069, 1.22339
687, 0, -1.27531, 3.56748, -0.345175, 0.0205642, 0.0196349, 0.0969042, -0.274435, 114.638, 0.431193
6617, 0, 0.067965, 1.581, 0.326196, 0.0184222, 0.0185815, -0.00456533, 0.144721, 118.011, 0.0971603
6624, 0, -0.907446, 1.98704, 0.209486, 0.0200637, 0.0584349, 0.222633, -0.0696243, 73.283, 0.21215
6641, 0, -0.492188, 2.80207, 0.0907473, 0.0195651, 0.0180459, -0.00412673, -0.11466, 39.3643, 0.252502
6652, 0, -0.230577, 4.40384, -0.0492281, 0.0205283, 0.0217315, 0.0497738, 0.100061, 133.718, 0.363642
6653, 0, 0.882373, 0.350896, 0.0722627, 0.0228527, 0.0220436, -0.0547265, -0.18633, 100.962, 0.561565
6656, 0, -0.782394, 3.98854, 0.394073, 0.0213398, 0.020403, -0.0540529, -0.000350821, 188.75, 0.11654
6661, 0, -1.11494, 3.72597, 0.16421, 0.0192057, 0.0187246, 0.0109543, -0.0240992, 717.401, 0.290585
6663, 0, -0.891344, 1.77825, 0.054834, 0.0186341, 0.019984, -0.0108558, -0.076727, 84.0861, 0.899559
6665, 0, -1.16892, 0.0623531, -0.33625, 0.0184642, 0.0536381, -0.163925, 0.0749247, 68.294, 0.452555
6672, 0, -0.542787, 2.76589, 0.175243, 0.0182569, 0.0218981, 0.0170475, -0.0673956, 52.4961, 0.491832
6673, 0, -0.905221, 3.48035, 0.197158, 0.0184579, 0.0223534, -0.00122808, 0.033212, 117.17, 0.71397
6675, 0, -1.30178, 0.585238, -0.108521, 0.0194375, 0.0289993, 0.0558994, -0.151456, 837.321, 0.411509
6678, 0, 0.421256, 3.77726, -0.0333017, 0.0197685, 0.0233249, -0.00652768, -0.0465874, 323.736, 0.57065
6681, 0, 1.27171, 5.10272, 0.247125, 0.0184985, 0.0246983, -0.00164959, -0.0168397, 604.074, 0.418555
6686, 0, 0.0818637, 1.78994, -0.197425, 0.0214601, 0.023638, 0.0608708, -0.130255, 46.0739, 0.544773
6689, 0, 0.210067, 1.16475, -0.477456, 0.0183963, 0.0194198, 0.0117234, -0.103208, 34.3066, 0.624338
6693, 0, -0.0262227, 2.59004, 0.0773868, 0.0196868, 0.0195936, -0.0206426, -0.088843, 267.109, 0.411953
693, 0, -0.961634, 2.0035, 0.273441, 0.0208494, 0.0288503, -0.0926526, 0.0498933, 91.3195, 0.286625
700, 0, -0.92661, 1.19165, 0.140131, 0.0191274, 0.019294, 0.0189739, -0.0971707, 470.835, 0.242326
6711, 0, 1.08167, 1.84077, 0.213361, 0.0193217, 0.0189784, 0.00969884, -0.182689, 348.814, 0.282421
6712, 0, -0.73572, 3.36401, 0.287279, 0.0195031, 0.0277091, 0.0341304, 0.0164669, 81.4568, 0.672736
6716, 0, 0.855737, 0.113699, 0.0965184, 0.0186252, 0.0234057, -0.0115772, 0.0191642, 228.278, 0.351841
6717, 0, -1.09658, 0.669935, 0.0909873, 0.0187274, 0.0196392, 0.0165483, -0.213009, 494.156, 0.276149
6719, 0, -0.540515, 1.82688, 0.128703, 0.0186165, 0.0249766, 0.0175613, -0.0226744, 231.636, 0.443474
6721, 0, 0.610148, 5.47468, -0.179586, 0.0179266, 0.0188425, 0.00176938, 0.031715, 66.1566, 0.190949
6724, 0, 0.236943, 0.991473, 0.260807, 0.0209237, 0.0218554, -0.0762945, -0.0545283, 178.188, 0.393143
6726, 0, -0.705218, 5.01262, 0.117844, 0.0199685, 0.0234652, 0.0188216, 0.0408595, 265.635, 1.00287
6727, 0, -0.521087, 0.951658, 0.0568502, 0.0192201, 0.0186021, -0.000583483, 0.130438, 66.1521, 0.416249
6729, 0, -0.882088, 4.10176, -0.0889343, 0.0196159, 0.0429733, -0.00368311, -0.033227, 116.537, 1.06718
6736, 0, -0.692137, 1.08994, -0.349906, 0.0188329, 0.0183864, -8.76581e-05, -0.0789898, 39.6697, 0.358179
6743, 0, -0.156972, 3.59352, 0.201468, 0.0187928, 0.020278, -0.0126194, -0.0620231, 310.675, 0.986579
6753, 0, -0.505133, 6.17207, 0.208596, 0.018946, 0.0189501, 0.000477072, 0.221658, 492.967, 0.268239
6756, 0, -1.18307, 4.91031, -0.127955, 0.0189981, 0.0198085, 0.00487546, -0.0756793, 610.646, 0.324073
6764, 0, 0.227228, 5.82265, 0.187384, 0.0185611, 0.0182292, 0.0192655, 0.148026, 32.7614, 0.238094
6770, 0, -0.435524, 4.6387, -0.0725415, 0.019253, 0.0206566, -0.0284881, 0.000874476, 550.936, 0.69156
6771, 0, 1.29455, 5.74938, 0.461227, 0.0245058, 0.0215374, 0.158607, 0.0646223, 81.6202, 0.848145
6772, 0, -0.958777, 0.831724, 0.250736, 0.0182922, 0.0194012, -0.0105081, 0.146473, 60.4825, 0.440088
702, 0, 1.34041, 0.570006, -0.0128718, 0.0182606, 0.0234311, -0.00170529, 0.159731, 164.792, 0.507797
705, 0, -0.437031, 1.84326, -0.0765662, 0.0193032, 0.0194881, -0.0416208, 0.147236, 45.4526, 0.237982
6782, 0, -1.01117, 4.72148, -0.0849796, 0.0187256, 0.0193899, 0.00790909, -0.0206933, 456.659, 0.13934
6785, 0, 0.892041, 0.438702, 0.604435, 0.022321, 0.0221894, -0.0163857, 0.0546655, 98.4704, 0.357103
6791, 0, -0.737972, 4.11271, 0.419321, 0.0215546, 0.0183672, -0.00466555, 0.557781, 18.9255, 1.23984
6796, 0, -0.764355, 5.28744, -0.0316368, 0.018286, 0.0236476, 0.00628969, -0.0311924, 181.196, 0.393062
6802, 0, 0.941871, 1.75797, 0.312345, 0.0198995, 0.0196549, -0.0352846, -0.168235, 29.8981, 0.509505
6813, 0, -1.32088, 1.24998, -0.132183, 0.0192024, 0.0314835, -0.124479, -0.130674, 351.164, 0.213638
6814, 0, 1.20361, 1.084, 0.0566589, 0.0199331, 0.0260812, -3.57241e-05, -0.0774357, 225.056, 0.21714
6818, 0, 1.3724, 5.38148, 0.157401, 0.0210449, 0.0519035, -0.27503, 0.10071, 72.656, 0.655953
6823, 0, -0.544142, 1.98056, -0.000486781, 0.0190608, 0.018837, 0.0121775, 0.0285331, 479.905, 0.265183
6826, 0, 1.16781, 3.89425, 0.0486959, 0.0182962, 0.0466167, 0.0103303, -0.0541469, 61.2406, 0.669522
6827, 0, -1.24459, 4.00642, 0.0209741, 0.0207127, 0.0399001, 0.00179082, -0.0895656, 141.623, 0.60009
6835, 0, -1.27259, 3.56323, 0.81662, 0.0279606, 0.0768436, 0.603188, 0.337101, 24.0766, 1.17624
6839, 0, 0.0885607, 1.76689, 0.116188, 0.0196953, 0.0291004, -0.226195, 0.176892, 31.6394, 0.943071
6842, 0, -0.789974, 4.61137, 0.55755, 0.0243929, 0.0273559, -0.321435, 0.161407, 20.6678, 1.47173
6847, 0, -0.293836, 0.0298499, 0.290159, 0.0181739, 0.0293402, 0.00570305, 0.114785, 31.2533, 0.189975
715, 0, -0.0165167, 0.969056, 0.0710133, 0.0214889, 0.0197274, -0.126133, -0.0338716, 84.4114, 0.511241
715, 1, -1.0603, 0.984827, -0.235631, 0.0182468, 0.0194681, 0.0100202, -0.168094, 48.0012, 0.383484
6864, 0, 0.318556, 5.52453, 0.151755, 0.0216464, 0.0241227, 0.0226138, -0.0342254, 183.824, 0.328018
6867, 0, 0.154428, 0.096299, 0.22233, 0.0187648, 0.0222367, 0.00163711, -0.133723, 266.872, 0.552659
6869, 0, -0.0240219, 0.970091, 0.00626663, 0.0222388, 0.0186708, -0.0653286, 0.0324909, 11.8806, 0.834297
6875, 0, 0.33565, 3.13802, 0.0733275, 0.0196222, 0.0198003, 0.000189984, 0.144984, 347.26, 1.03239
6878, 0, -0.346183, 3.99785, 0.0464106, 0.0189115, 0.0203966, -0.00143062, -0.017591, 584.913, 0.531204
6879, 0, 1.26984, 5.85892, 0.518967, 0.0217695, 0.0183303, 0.0106484, -0.121999, 50.1362, 0.610974
6893, 0, -1.39214, 1.51533, 0.280808, 0.0233704, 0.0431366, -0.167887, 0.115516, 133.272, 0.511094
6901, 0, 1.14992, 0.42406, 0.0837766, 0.0189836, 0.0198248, 0.0140892, -0.0757351, 724.619, 0.233077
6906, 0, -0.940644, 1.29039, 0.278648, 0.0186433, 0.0199809, 0.0108818, -0.100938, 650.107, 0.73524
6907, 0, 0.0852709, 1.82449, -0.44155, 0.0180669, 0.0189146, -0.0260859, -0.0776165, 37.3211, 0.116372
6910, 0, 0.916852, 2.7797, 0.351217, 0.0207916, 0.0277634, -0.0352126, -0.0662319, 126.672, 1.01504
6923, 0, -0.100352, 0.397503, 0.285492, 0.0229704, 0.0237302, -0.0106351, 0.0463638, 96.8451, 0.489271
6924, 0, 0.556696, 6.19364, -0.214952, 0.0184828, 0.0265791, -0.00347959, -0.111463, 76.4002, 0.716913
726, 0, 0.493385, 1.30463, -0.136488, 0.0192741, 0.0192506, 0.0103191, 0.038862, 519.831, 0.414664
727, 0, 0.101829, 2.53706, -0.354516, 0.0183378, 0.0183514, 0.0188508, -0.103393, 30.5927, 0.208326
6947, 0, -0.101005, 0.954516, 0.541096, 0.0199621, 0.0206548, 0.116668, 0.0717454, 23.6628, 0.477579
6957, 0, 1.26648, 1.64971, 0.298389, 0.0206507, 0.0220596, 0.0401474, -0.167255, 102.046, 0.308429
6963, 0, 0.293671, 2.48585, 0.0288234, 0.0181333, 0.0184496, 0.0125542, -0.0615962, 37.6354, 0.210689
6977, 0, -0.711254, 0.513573, 0.0681011, 0.0191656, 0.0193974, 0.00802718, -0.0923651, 745.438, 0.146755
6979, 0, 0.154527, 4.52965, -0.00929194, 0.01862, 0.018479, -0.00206826, 0.198577, 126.695, 0.223757
6983, 0, -0.74729, 0.360851, 0.0398942, 0.018361, 0.0191801, -0.00204874, -0.00179841, 398.868, 0.335196
6989, 0, 0.648887, 3.04781, 0.278918, 0.0195056, 0.0188972, 0.00856924, -0.0601643, 571.432, 0.418952
6993, 0, -1.37013, 1.08815, -0.197581, 0.0191899, 0.0186911, -0.00470506, -0.237734, 251.526, 0.519806
7002, 0, -1.39191, 2.31474, 0.286668, 0.0182013, 0.0186731, 0.00129979, -0.124826, 97.0896, 0.171308
7008, 0, -0.198146, 1.27071, 0.136987, 0.0198355, 0.0221788, -0.00886635, 0.0866136, 91.7913, 0.775211
733, 0, -1.37678, 4.53625, -0.114151, 0.0189771, 0.0199782, -0.00471639, -0.0883389, 142.142, 0.958292
7014, 0, -0.398619, 2.46558, -0.142691, 0.0188472, 0.0200121, 0.0052558, 0.0124882, 440.003, 0.351797
7021, 0, -0.879479, 2.97465, 0.472775, 0.0231333, 0.0359404, 0.159046, -0.108809, 42.2182, 1.05011
7030, 0, 0.137526, 2.9873, 0.290553, 0.0187243, 0.0203907, 0.00490277, -0.103675, 521.638, 0.863734
7041, 0, 0.0291391, 3.54979, 0.419909, 0.0182774, 0.0183207, 0.0155072, 0.0369995, 37.6752, 0.192747
7051, 0, -0.0678934, 1.14952, 0.156394, 0.0188409, 0.0205431, -0.00955706, 0.0361787, 275.913, 0.767672
7055, 0, 1.02872, 0.602909, -0.0288496, 0.0204391, 0.0186242, 0.0609816, -0.148388, 49.9337, 0.347714
7056, 0, -1.03865, 0.195428, 0.120245, 0.0193702, 0.0269563, -0.0654109, 0.0851878, 70.6841, 0.631753
7057, 0, 1.01846, 0.592804, -0.274571, 0.0202766, 0.0258869, -0.0526756, 0.0685154, 41.5519, 1.18941
7066, 0, 1.1853, 1.70344, -0.106319, 0.01813, 0.0328491, -0.000793374, 0.0190997, 66.8808, 0.890277
7071, 0, -0.737509, 2.72547, 0.00793701, 0.0200744, 0.0261136, -0.0974858, -0.095357, 65.8286, 1.19016
7084, 0, -0.276892, 0.821535, -0.297847, 0.0183093, 0.0198336, -0.00343806, 0.15973, 81.1344, 0.609911
739, 0, 1.19985, 5.69499, -0.281589, 0.0186446, 0.0202354, 0.00299664, -0.134546, 175.754, 0.299828
743, 0, 0.472835, 0.340283, -0.11864, 0.0182743, 0.0186753, 0.000124133, -0.102241, 139.355, 0.160875
7095, 0, -0.781392, 0.458159, 0.0691355, 0.0191068, 0.02564, 0.0575528, -0.105384, 556.497, 0.224982
7101, 0, 0.472776, 3.70969, 0.0597968, 0.0188526, 0.0190864, -0.000991053, -0.0476673, 339.039, 0.173452
7103, 0, -0.159866, 3.65354, 0.363555, 0.0211524, 0.0184338, -0.0571051, 0.00366775, 32.8449, 0.485014
7104, 0, 0.416304, 5.45452, 0.306172, 0.0182211, 0.0331604, -0.00281702, -0.000424111, 80.2296, 0.494921
7107, 0, -0.677483, 3.95043, -0.121396, 0.0190034, 0.0191179, -0.00666241, 0.0255921, 505.526, 0.20567
7111, 0, -0.10909, 4.90081, 0.602146, 0.0210923, 0.024567, -0.241482, 0.0104774, 30.5913, 1.69973
7116, 0, -1.11152, 3.968, 0.333615, 0.0185085, 0.0192299, 0.0110585, -0.0435366, 162.464, 0.243261
7117, 0, -0.958481, 1.12598, 0.407842, 0.0182067, 0.0186679, 0.0037468, -0.0268344, 471.027, 0.175051
7122, 0, 0.159375, 1.84059, 0.530001, 0.0223479, 0.019126, -0.100761, 0.0988523, 30.9403, 0.538227
7145, 0, 1.15021, 0.440995, 0.280587, 0.0183051, 0.0235253, 0.0215613, -0.206849, 143.267, 0.201262
7154, 0, -0.410527, 4.84538, 0.0775585, 0.0199164, 0.0193817, -0.00189514, 0.0383698, 566.255, 0.677687
7156, 0, 1.39142, 0.285102, -0.132446, 0.0186143, 0.0241844, -0.106943, -0.0597537, 236.339, 0.283716
7161, 0, 1.04495, 5.5071, 0.330559, 0.0191794, 0.0331415, -0.065928, -0.0524328, 245.156, 0.251417
7179, 0, -0.838355, 4.6182, 0.806145, 0.0216185, 0.0792646, 0.306917, 0.42651, 25.6085, 0.466587
7182, 0, 0.294013, 4.42314, 0.135314, 0.0182024, 0.0187783, 0.00634613, 0.0400716, 58.9701, 0.269397
7186, 0, -0.190229, 5.39985, 0.25779, 0.0183447, 0.0186898, 0.00095611, -0.0180595, 79.7584, 0.11244
7191, 0, 0.907543, 3.63419, 0.000749163, 0.0188464, 0.0312727, 0.13333, 0.12774, 237.845, 0.57671
7203, 0, -0.490828, 2.80198, 0.162072, 0.0189789, 0.0181482, -0.0150644, 0.0450136, 170.229, 0.150346
7220, 0, 0.0640143, 5.74815, 0.185253, 0.0195578, 0.019185, -0.0015075, -0.0953662, 374.197, 0.282656
7223, 0, -0.453856, 4.74686, 0.0672644, 0.0187697, 0.0200159, 0.00877591, 0.153249, 64.1572, 0.65977
7228, 0, -0.293821, 4.13699, 0.153196, 0.0184734, 0.0198265, 0.00285678, 0.0146807, 53.5646, 1.10315
7233, 0, 0.875073, 0.39008, 0.113422, 0.0214848, 0.0227725, -0.0134881, -0.167204, 86.8893, 0.511439
7233, 1, 0.889071, 0.388102, 0.108308, 0.0254462, 0.0257739, 0.0674088, 0.176763, 45.6259, 0.141086
7241, 0, -0.901434, 5.81331, 0.163325, 0.019443, 0.0238509, -0.014963, 0.10231, 103.702, 0.877797
7243, 0, 0.881673, 0.375242, 0.220919, 0.0240243, 0.0245901, 0.00723051, 0.0997739, 45.8946, 0.739563
760, 0, 0.821577, 1.66607, 0.493788, 0.0189495, 0.0504699, -0.243926, -0.0654196, 106.756, 0.278606
763, 0, 0.493226, 0.917461, 0.14802, 0.0194719, 0.0191419, -0.00639752, -0.0151684, 448.557, 0.283937
7276, 0, 0.715771, 1.3344, 0.016544, 0.0186209, 0.0354431, -0.0389911, 0.0617495, 62.4977, 1.11048
7278, 0, 0.560552, 4.91261, 0.123384, 0.0184446, 0.0184523, 0.00445676, -0.0719011, 87.908, 0.198766
7286, 0, 1.40384, 6.11466, -0.0422921, 0.0216453, 0.0219006, 0.197261, -0.00886305, 136.563, 0.474369
7299, 0, 1.15349, 0.56934, 0.102724, 0.0183799, 0.0306823, 0.0165309, 0.00926699, 80.749, 1.42362
7308, 0, -1.13693, 2.77157, 0.165396, 0.0206195, 0.0235788, -0.0140476, -0.0641302, 96.7562, 0.343825
7309, 0, 0.222126, 1.25062, 0.176336, 0.0192505, 0.0205779, 0.00835943, -0.10707, 386.589, 0.470246
7322, 0, -0.859808, 5.57266, -0.131417, 0.0194774, 0.0193494, 0.0186314, -9.42575e-06, 148.109, 0.545425
7332, 0, 1.34215, 5.7991, -0.321994, 0.0188148, 0.019919, -0.01331, 0.159388, 575.822, 0.670899
765, 0, 0.909079, 4.74333, 0.240955, 0.0188675, 0.0191841, 0.0249676, 0.100639, 628.127, 0.282476
7335, 0, -0.822992, 6.01266, -0.186105, 0.0182838, 0.0312465, -0.0756221, -0.0551649, 40.9086, 0.21623
7349, 0, -0.610978, 0.861348, 0.144788, 0.0183233, 0.0186074, -0.01441, -0.0584142, 58.2648, 0.12802
7350, 0, -0.255143, 2.24198, 0.27424, 0.0194406, 0.0190492, -0.00133523, 0.134799, 388.419, 0.516186
7350, 1, 0.666069, 5.55568, -0.0188187, 0.0211733, 0.0246689, -0.114792, 0.0977606, 265.476, 0.81941
7364, 0, 0.363218, 1.15723, -0.0849108, 0.0182105, 0.0186623, 0.00778589, -0.125554, 48.1331, 0.228499
7370, 0, 0.0673464, 5.71352, -0.185905, 0.0183997, 0.0187761, 0.00492672, 0.0441333, 163.189, 0.164411
7372, 0, 1.39723, 0.177277, 0.0272342, 0.0209406, 0.0258317, -0.178187, -0.0851448, 199.933, 0.168959
7376, 0, 1.33907, 2.86907, -0.383854, 0.0178494, 0.0492518, -0.0254435, -0.0575077, 49.8592, 0.458204
7392, 0, -0.498386, 2.80937, 0.0575604, 0.021591, 0.0211172, 0.0228668, -0.253267, 21.6951, 1.92419
7394, 0, -0.223433, 0.859111, -0.125042, 0.0241505, 0.0464249, -0.003434, -0.0816952, 116.46, 0.747376
7396, 0, -0.653871, 0.445595, 0.218165, 0.0213512, 0.0381215, 0.158815, 0.240971, 75.7317, 0.886995
7397, 0, 0.276649, 1.99943, 0.176105, 0.0187535, 0.0188741, 0.00729157, -0.0476756, 295.996, 0.144345
7400, 0, -0.0305046, 3.95685, 0.414406, 0.0184791, 0.0197236, -0.00496169, -0.0180952, 200.303, 0.462949
7401, 0, 0.501605, 4.08824, 0.180544, 0.0199524, 0.0203388, -0.0128087, -0.0306892, 506.105, 1.15543
7402, 0, 0.328224, 0.737755, 0.187938, 0.0186293, 0.0202901, -0.0105247, -0.113144, 79.0287, 0.453596
7404, 0, 1.15216, 2.69959, 0.165599, 0.018511, 0.0188729, 0.0170817, -0.111062, 134.298, 0.167419
7407, 0, -1.37399, 5.44709, -0.116332, 0.0182997, 0.0208273, 0.00483, -0.0332806, 379.752, 1.06537
7411, 0, -1.39353, 0.128781, 0.120958, 0.0186198, 0.0182815, 0.00208191, 0.0851646, 71.8921, 0.231003
7415, 0, -1.18722, 0.47821, -0.286598, 0.0186254, 0.0274196, 0.0931333, -0.0526523, 102.123, 0.230609
7416, 0, 0.78367, 3.21415, -0.125152, 0.0200623, 0.0607208, 0.310395, 0.0501309, 125.501, 0.693379
7417, 0, -0.0115463, 2.43164, 0.158314, 0.0183378, 0.01882, -0.00940302, 0.0168901, 44.065, 0.228669
7423, 0, -0.0120303, 0.862037, 0.109308, 0.0239984, 0.0200917, 0.0912439, -0.0712233, 41.9432, 0.566354
7434, 0, 0.592451, 1.43673, -0.263665, 0.0182652, 0.0191333, 0.000931566, 0.0274937, 94.6518, 0.280714
7437, 0, -0.0493256, 0.0763037, 0.179999, 0.0189844, 0.0193185, 0.00432959, -0.101713, 428.824, 0.184457
7444, 0, 0.888104, 3.62622, -0.154038, 0.0182776, 0.0237284, 0.0131183, -0.0967664, 57.8406, 1.22054
7445, 0, 0.951179, 2.88498, 0.640327, 0.0239864, 0.0212183, -0.218895, 0.347745, 13.0739, 1.09795
7453, 0, 0.902903, 4.32821, 0.281551, 0.0216642, 0.0217497, 0.0346683, 0.0982596, 73.9425, 0.398268
7460, 0, -0.216494, 0.0759018, 0.267053, 0.0208583, 0.0181022, 0.00173904, -0.276765, 23.9261, 1.20471
7465, 0, -0.155878, 0.688468, 0.217161, 0.0202889, 0.0183416, -0.0433063, 0.351853, 79.5977, 0.245941
7468, 0, -0.92977, 3.06288, 0.0550323, 0.0217677, 0.0262119, 0.0011336, 0.0832438, 74.723, 0.76294
7469, 0, 1.27682, 5.77339, 0.916332, 0.0221092, 0.101562, 0.114228, 0.11569, 30.7374, 0.830854
7470, 0, 0.712, 0.693569, -0.000870162, 0.02104, 0.0196417, 0.0950264, -0.111659, 28.3411, 1.6635
7472, 0, 0.663246, 0.29379, 0.0358506, 0.0190162, 0.0200451, 0.0026217, -0.0641793, 382.88, 0.562251
7475, 0, -0.765551, 4.00204, 0.0474303, 0.0190929, 0.0183897, 0.0149529, 0.0641357, 125.474, 0.0390985
7486, 0, -0.222535, 0.186167, -0.273437, 0.0200667, 0.0181473, -0.00167647, -0.126668, 94.2864, 0.380345
7489, 0, -0.523964, 3.54852, 0.120573, 0.0181279, 0.0218173, 0.000255612, 0.102392, 35.8263, 0.899835
7490, 0, 0.959931, 0.695305, -0.0595431, 0.0194723, 0.0451757, 0.159633, -0.0991331, 202.84, 0.172948
785, 0, 0.458591, 1.90612, -0.250716, 0.0187059, 0.0429101, -0.031537, -0.0790683, 34.1652, 0.247749
7502, 0, -0.0131431, 0.862288, 0.471607, 0.0239978, 0.0204143, 0.121129, -0.321007, 22.4254, 0.687914
7510, 0, 1.25633, 3.96508, -0.0548079, 0.018416, 0.0209108, 0.00389545, -0.0290587, 365.414, 0.654139
7513, 0, 0.746891, 0.238739, 0.0886512, 0.0188206, 0.0194856, -0.00179758, -0.0411642, 457.501, 0.237128
7515, 0, 0.243444, 6.10014, 0.0656457, 0.018463, 0.0193132, 0.00649364, 0.0428945, 473.513, 0.0952472
7517, 0, -1.32514, 0.95147, 0.169737, 0.0199169, 0.036273, 0.100846, 0.103994, 540.24, 0.165467
7518, 0, 0.907303, 0.918413, 0.0727805, 0.0182952, 0.0185065, -0.00357098, 0.0541067, 326.902, 0.158305
7523, 0, 0.610354, 1.48987, -0.17005, 0.0185074, 0.0201105, 0.00879927, 0.0904159, 266.716, 0.190771
7528, 0, 1.1103, 2.1989, -0.23662, 0.0187471, 0.028572, -0.00673952, 0.0692492, 184.026, 1.04829
