Event,subcl,eta_center,phi_center,time_center,eta_sig,phi_sig,etaphi_cov,timeeta_cov,energy,sw+,label
5740,1,0.666069,5.55568,-0.0188187,0.0211733,0.0246689,-0.114792,0.0977606,265.476,0.81941,-1
624,0,-0.241419,3.39904,-0.0193221,0.0179941,0.0191185,0.0166573,0.0908227,30.2784,0.357766,-1
626,0,1.24042,2.2789,-0.183741,0.0189282,0.0185797,-0.0162085,-0.142347,70.1257,0.250268,-1
5754,0,0.363218,1.15723,-0.0849108,0.0182105,0.0186623,0.00778589,-0.125554,48.1331,0.228499,-1
5760,0,0.0673464,5.71352,-0.185905,0.0183997,0.0187761,0.00492672,0.0441333,163.189,0.164411,-1
5762,0,1.39723,0.177277,0.0272342,0.0209406,0.0258317,-0.178187,-0.0851448,199.933,0.168959,-1
5766,0,1.33907,2.86907,-0.383854,0.0178494,0.0492518,-0.0254435,-0.0575077,49.8592,0.458204,-1
5782,0,-0.498386,2.80937,0.0575604,0.021591,0.0211172,0.0228668,-0.253267,21.6951,1.92419,-1
5784,0,-0.223506,0.858538,0.0343339,0.0243117,0.048152,0.0197685,-0.116022,121.775,0.747376,-1
5786,0,-0.653871,0.445595,0.218165,0.0213512,0.0381215,0.158815,0.240971,75.7317,0.886995,-1
5787,0,0.276649,1.99943,0.176105,0.0187535,0.0188741,0.00729157,-0.0476756,295.996,0.144345,-1
5790,0,-0.0305046,3.95685,0.414406,0.0184791,0.0197236,-0.00496169,-0.0180952,200.303,0.462949,-1
5791,0,0.501605,4.08824,0.180544,0.0199524,0.0203388,-0.0128087,-0.0306892,506.105,1.15543,-1
5792,0,0.328224,0.737755,0.187938,0.0186293,0.0202901,-0.0105247,-0.113144,79.0287,0.453596,-1
5794,0,1.15216,2.69959,0.165599,0.018511,0.0188729,0.0170817,-0.111062,134.298,0.167419,-1
5797,0,-1.37392,5.44636,-0.109549,0.0186581,0.0238895,0.0200794,0.0329449,388.315,1.06537,-1
5801,0,-1.39353,0.128781,0.120958,0.0186198,0.0182815,0.00208191,0.0851646,71.8921,0.231003,-1
5805,0,-1.18722,0.47821,-0.286598,0.0186254,0.0274196,0.0931333,-0.0526523,102.123,0.230609,-1
5806,0,0.78367,3.21415,-0.125152,0.0200623,0.0607208,0.310395,0.0501309,125.501,0.693379,-1
5807,0,-0.0115463,2.43164,0.158314,0.0183378,0.01882,-0.00940302,0.0168901,44.065,0.228669,-1
5813,0,-0.0120303,0.862037,0.109308,0.0239984,0.0200917,0.0912439,-0.0712233,41.9432,0.566354,-1
5824,0,0.592451,1.43673,-0.263665,0.0182652,0.0191333,0.000931566,0.0274937,94.6518,0.280714,-1
66,0,0.817132,5.91199,-0.12874,0.0189754,0.0191907,-0.00540837,0.0276863,43.2025,0.549512,-1
69,0,0.779449,2.2824,0.0748593,0.0186847,0.0567119,-0.147533,-0.141856,36.2933,0.273179,-1
630,0,-0.632269,5.42621,-0.479681,0.0191281,0.0383011,-0.0376223,-0.0368713,38.9613,1.46261,-1
5827,0,-0.0493256,0.0763037,0.179999,0.0189844,0.0193185,0.00432959,-0.101713,428.824,0.184457,-1
5834,0,0.888104,3.62622,-0.154038,0.0182776,0.0237284,0.0131183,-0.0967664,57.8406,1.22054,-1
5835,0,0.951179,2.88498,0.640327,0.0239864,0.0212183,-0.218895,0.347745,13.0739,1.09795,-1
5843,0,0.902903,4.32821,0.281551,0.0216642,0.0217497,0.0346683,0.0982596,73.9425,0.398268,-1
5850,0,-0.216494,0.0759018,0.267053,0.0208583,0.0181022,0.00173904,-0.276765,23.9261,1.20471,-1
5855,0,-0.155878,0.688468,0.217161,0.0202889,0.0183416,-0.0433063,0.351853,79.5977,0.245941,-1
5858,0,-0.92977,3.06288,0.0550323,0.0217677,0.0262119,0.0011336,0.0832438,74.723,0.76294,-1
5859,0,1.27682,5.77339,0.916332,0.0221092,0.101562,0.114228,0.11569,30.7374,0.830854,-1
5860,0,0.712,0.693569,-0.000870162,0.02104,0.0196417,0.0950264,-0.111659,28.3411,1.6635,-1
5862,0,0.663246,0.29379,0.0358506,0.0190162,0.0200451,0.0026217,-0.0641793,382.88,0.562251,-1
5865,0,-0.765551,4.00204,0.0474303,0.0190929,0.0183897,0.0149529,0.0641357,125.474,0.0390985,-1
5876,0,-0.222535,0.186167,-0.273437,0.0200667,0.0181473,-0.00167647,-0.126668,94.2864,0.380345,-1
5879,0,-0.523964,3.54852,0.120573,0.0181279,0.0218173,0.000255612,0.102392,35.8263,0.899835,-1
5880,0,0.959931,0.695305,-0.0595431,0.0194723,0.0451757,0.159633,-0.0991331,202.84,0.172948,-1
5892,0,-0.0131431,0.862288,0.471607,0.0239978,0.0204143,0.121129,-0.321007,22.4254,0.687914,-1
5900,0,1.2565,3.96531,-0.0680186,0.0188375,0.0210561,0.00253788,-0.121815,375.401,0.654139,-1
5903,0,0.746891,0.238739,0.0886512,0.0188206,0.0194856,-0.00179758,-0.0411642,457.501,0.237128,-1
5906,0,-0.0361804,0.859825,0.0721991,0.0234315,0.0182722,-0.0198885,-0.214611,52.6492,0.94146,-1
5908,0,-0.294453,1.7337,0.179678,0.0185418,0.0192449,0.00153799,0.0259898,170.655,0.263862,-1
5910,0,-1.04542,1.81525,-0.392591,0.0189027,0.0461899,0.0919209,0.0247666,105.745,0.272644,-1
5911,0,1.22072,5.82288,-0.0424721,0.0183303,0.0253614,0.041893,-0.1511,446.393,0.243418,-1
5914,0,-0.11837,3.76284,0.334938,0.0199154,0.0181717,-0.020823,0.12944,68.1642,0.310911,-1
5918,0,-1.11231,3.76135,-0.177658,0.0188041,0.0190836,0.00366821,-0.039876,863.343,0.151286,-1
5920,0,-1.34185,0.2486,-0.0846227,0.0212474,0.0334368,0.28007,-0.0786722,612.074,0.519228,-1
5927,0,-0.919159,1.19445,-0.140684,0.0200014,0.020701,-0.00182305,-0.164382,806.365,0.553933,-1
5931,0,-0.7878,5.49139,-0.677078,0.0254657,0.0464148,-0.0663495,-0.0529573,16.7245,0.979974,-1
5935,0,1.28053,3.00883,0.207222,0.0222968,0.0622946,-0.151559,0.0394625,264.271,1.33918,-1
5937,0,-0.0140022,4.88031,-0.0760919,0.0192426,0.0364827,-0.0418044,-0.0156248,285.665,0.320574,-1
5950,0,0.977567,4.654,0.408335,0.018958,0.019506,0.00767092,0.0471905,104.771,0.501541,-1
5955,0,1.09495,3.12037,0.0105684,0.0182869,0.0194856,0.0063018,-0.101412,135.868,0.497138,-1
5963,0,-0.138608,2.50203,0.174853,0.0187348,0.0191628,-0.00173006,-0.0400975,418.229,0.202832,-1
5964,0,-0.225799,3.86519,0.343716,0.0188364,0.0193599,-0.00646853,0.0343176,412.111,0.208565,-1
5969,0,-0.208942,4.96699,-0.104182,0.0189305,0.0199366,-0.00549129,0.0166841,503.326,0.318357,-1
5975,0,-0.380689,5.17302,-0.617928,0.0181139,0.0196278,-0.000197223,0.194078,36.9881,0.438712,-1
647,0,0.0831131,3.03364,0.133228,0.0188235,0.0194807,-0.00692909,0.00476534,71.3254,0.501422,-1
648,0,0.0658389,0.94672,-0.350698,0.0181764,0.0741158,0.0126372,-0.0139175,27.9639,0.222489,-1
5996,0,-0.401091,6.22949,-0.101283,0.0189338,0.02016,-0.00519456,0.156132,133.415,0.929131,-1
6007,0,-1.30774,0.128882,-0.0631139,0.0206559,0.0567643,-0.0681699,-0.26457,39.0096,1.01911,-1
6009,0,-1.3162,6.11232,0.166539,0.0229571,0.0301754,0.102514,0.0295138,139.463,0.322908,-1
6010,0,-0.597787,1.1259,0.0320025,0.0193055,0.0188343,-0.0180681,0.150437,123.407,0.401723,-1
6014,0,0.279699,1.13275,-0.202434,0.0188371,0.0196432,0.000465492,0.0279996,52.3754,1.18643,-1
6015,0,-1.22203,4.78567,-0.124149,0.0198704,0.0625047,-0.3862,-0.0839404,50.134,0.238547,-1
6017,0,-1.23151,5.13098,0.203659,0.0227112,0.0283251,0.293704,0.0664993,25.6097,1.28532,-1
6018,0,0.408808,3.70968,0.129378,0.0198115,0.0190241,-0.00251483,-0.0254071,126.16,0.930128,-1
6019,0,-0.100967,6.20203,0.400233,0.0192639,0.0204334,-0.0150722,-0.187804,372.563,0.330495,-1
6022,0,0.542452,0.78821,0.117773,0.0183075,0.0426839,0.00346916,-0.0872095,91.8251,0.220628,-1
6023,0,0.871779,1.76609,-0.131493,0.0182578,0.0205495,-0.00454217,0.0167114,98.7138,0.915257,-1
6028,0,0.695783,0.619572,-0.406479,0.0182681,0.0187758,0.00504277,0.107816,145.222,0.168868,-1
6034,0,-0.294177,0.322538,0.144732,0.0183897,0.0184392,0.00110139,0.104266,66.9142,0.168319,-1
6044,0,-0.793847,5.5058,-1.05156,0.0241597,0.0253412,-0.337219,-0.106841,22.4049,1.4807,-1
6048,0,-0.327839,4.77423,0.0244855,0.0191411,0.0191596,-0.00445697,-0.123754,573.789,0.2356,-1
6049,0,-0.175766,4.44119,0.224427,0.0186861,0.0186724,0.00747681,0.169804,54.7132,0.302969,-1
6051,0,0.329105,3.3063,0.228428,0.0183718,0.0187416,0.000432571,-0.0375704,52.9556,0.106022,-1
6067,0,-0.0714091,6.23922,-0.121161,0.019418,0.0185118,0.00999298,0.116878,86.2002,0.328395,-1
6078,0,0.94695,3.09286,0.26848,0.022896,0.023705,0.0424345,0.0540001,134.313,0.55969,-1
6083,0,-1.21963,0.495371,-0.076248,0.0183856,0.0185998,0.000782492,-0.0239055,161.735,0.175832,-1
6087,0,-0.0318314,1.00524,0.367157,0.0181979,0.0184397,-0.0196677,0.24288,35.0048,0.188892,-1
6118,0,1.01232,0.712339,-0.097918,0.0203832,0.0493734,0.260468,0.0346736,111.993,0.281311,-1
6122,0,0.167678,5.98476,0.26413,0.0197631,0.021086,-0.0186915,0.0984319,295.762,0.943576,-1
6123,0,-0.310939,0.273255,0.989988,0.0232946,0.0184084,-0.0022848,0.279108,14.1623,0.951241,-1
6128,0,-0.0416925,0.971133,0.341257,0.0224819,0.018281,0.00522329,-0.0718602,13.1631,1.19401,-1
6129,0,1.10617,0.0872653,-0.229415,0.0202216,0.0620777,0.228077,-0.201515,68.6468,0.332923,-1
6135,0,-1.42484,0.158708,0.160851,0.0182521,0.0207619,0.0069429,0.0335265,77.243,0.63783,-1
6136,0,0.524396,0.0387881,0.141081,0.0187969,0.0198033,-0.00564949,0.0342158,368.885,0.413207,-1
6137,0,-0.277725,4.29913,0.169469,0.0184356,0.0187752,0.00416006,0.0579112,126.957,0.198113,-1
6139,0,-0.779444,5.04305,-0.268293,0.0191656,0.0362097,-0.0692588,-0.0059443,225.194,0.869379,-1
666,0,-1.05955,3.0512,0.329822,0.0185763,0.0225641,0.00859712,-0.0759677,165.365,0.854214,-1
670,0,-1.39182,3.20849,0.154616,0.0188284,0.022628,-0.0995391,-0.0638886,94.3617,0.605179,-1
6153,0,1.06103,0.664241,-0.109515,0.0184842,0.0375128,0.0153764,0.0700627,120.777,0.264521,-1
6162,0,-0.15965,3.76287,-0.246359,0.0212957,0.0189612,0.0409246,0.258956,83.4089,0.421171,-1
6165,0,0.950786,1.65118,0.302916,0.0220107,0.0195592,0.127194,0.369838,37.7052,1.11738,-1
6172,0,-0.38021,0.0942473,-0.288497,0.018218,0.0183821,-0.00398011,0.0199105,57.8565,0.180488,-1
6177,0,-1.11743,5.59088,0.0175757,0.019345,0.0190079,0.0200786,0.00523638,139.354,0.515678,-1
6196,0,0.821577,1.66607,0.493788,0.0189495,0.0504699,-0.243926,-0.0654196,106.756,0.278606,-1
6199,0,0.493226,0.917461,0.14802,0.0194719,0.0191419,-0.00639752,-0.0151684,448.557,0.283937,-1
6207,0,-0.277566,6.04515,-0.0956738,0.0187896,0.0194866,-0.00408709,0.19509,495.072,0.224663,-1
6212,0,-1.20952,5.15852,-0.046989,0.0210384,0.0195632,0.0577316,-0.174057,202.74,0.546696,-1
6216,0,-0.493097,5.43285,-0.0899866,0.0192477,0.0222764,0.0149632,-0.142209,239.789,0.652938,-1
6217,0,-0.0107709,2.59595,0.356122,0.0191479,0.020415,-0.0334486,-0.0741304,424.857,0.627563,-1
6221,0,-0.82201,5.14147,0.159764,0.0186244,0.0189762,0.00511161,-0.0184461,308.252,0.168975,-1
6224,0,0.712081,3.33953,0.130605,0.0183082,0.0326124,0.019623,0.0905494,47.5993,0.902756,-1
679,0,0.344499,5.15893,-0.216591,0.0186104,0.0184342,-0.00434469,-0.133668,42.2171,0.237474,-1
6227,0,-0.751302,5.48731,-0.0206687,0.0214404,0.0185978,0.0285208,-0.226323,49.024,0.591849,-1
6230,0,1.35329,4.1948,-0.24215,0.0196275,0.0210071,-0.017083,-0.0584522,914.677,0.432173,-1
6231,0,-0.473253,0.18258,0.584398,0.0182169,0.0190389,-0.00222071,0.105068,76.5082,0.0812245,-1
6239,0,1.25908,5.74776,0.0245736,0.0218031,0.0185004,-0.0255881,-0.0368369,136.872,0.543043,-1
6242,0,0.612116,5.00071,0.26018,0.0190598,0.0191345,0.0155566,0.0346023,471.365,0.231124,-1
6247,0,1.20663,0.0213203,-0.221822,0.0215709,0.0457796,0.439461,-0.222353,166.545,1.01403,-1
6249,0,0.909948,5.53915,-0.00582555,0.0191354,0.0192685,-0.023209,0.0473355,190.064,0.322079,-1
6254,0,-1.09499,6.06167,-0.161936,0.0186356,0.0204686,-0.0110108,0.0197623,63.3595,0.202341,-1
6255,0,-1.01955,4.77896,0.0563676,0.0193828,0.0256383,-0.00859056,-0.188459,58.4713,1.06343,-1
6257,0,-0.0206279,0.862382,0.151767,0.0276375,0.0213104,0.178895,-0.331222,19.7349,1.12581,-1
6261,0,0.264119,0.445758,0.0859478,0.0192787,0.0189409,-0.0437658,0.00247584,30.5269,0.357913,-1
6269,0,1.03163,2.95367,0.015636,0.0196203,0.0196442,-0.0236271,0.0401401,438.431,0.449759,-1
6271,0,-0.400002,4.09067,0.165283,0.0187437,0.0252591,-0.00205788,0.0401091,309.786,0.215683,-1
6275,0,-0.535528,4.03674,0.323614,0.0204559,0.020627,0.0688982,-0.130451,276.274,1.74447,-1
6292,0,-0.49623,2.6956,0.259208,0.0213503,0.0181606,0.00297654,-0.116553,17.9985,0.95276,-1
6301,0,0.247283,5.77057,-0.00154578,0.0239359,0.0330248,0.1034,0.0104614,116.356,0.860761,-1
6302,0,-1.04511,0.711659,0.0577978,0.0188502,0.019921,-0.0138006,0.105022,285.938,0.488712,-1
690,0,1.12969,3.23524,0.107687,0.0199238,0.0620455,-0.209564,-0.137729,47.2536,0.650505,-1
6309,0,-0.192478,0.0815336,0.253147,0.023772,0.0227146,0.253426,0.189421,40.4524,1.18643,-1
6311,0,0.537697,0.744718,0.325009,0.0226362,0.0237612,0.0177596,-0.149421,63.8947,0.584536,-1
6313,0,-1.16187,5.04999,-0.0258102,0.0247025,0.020336,0.154082,-0.0596201,34.9307,0.892964,-1
6314,0,-1.27323,4.4072,0.0249952,0.0187428,0.0189112,0.00379734,-0.117249,409.422,0.170114,-1
6318,0,0.629547,3.95338,0.242753,0.0192134,0.0215517,0.0141203,-0.0229474,532.697,0.299974,-1
6323,0,-0.287519,4.86387,-0.0269453,0.0224615,0.0230886,-0.0320985,0.00641632,110.516,0.472919,-1
6331,0,1.24714,3.65482,-0.213969,0.0199135,0.0189867,0.00559959,-0.0866532,272.429,0.967309,-1
6333,0,1.12769,4.12763,-0.228483,0.0193024,0.0430154,0.0491773,-0.0539229,148.541,0.530972,-1
6347,0,-1.15238,5.84207,-0.0804987,0.0190416,0.0199474,0.00241145,0.0585901,882.543,0.273455,-1
6350,0,-0.409989,2.27913,-0.163873,0.0212747,0.0230615,0.00112972,0.115926,94.5789,0.190122,-1
6351,0,-1.33621,4.61265,0.377928,0.0202599,0.0308574,0.00110368,-0.14924,678.082,0.758231,-1
6354,0,0.434528,4.85821,-0.346069,0.0180948,0.0218158,-0.0156319,0.0975566,30.6096,1.08987,-1
6357,0,-0.880168,2.36249,-0.306654,0.0202881,0.0202491,0.00926678,0.12323,717.746,1.00254,-1
6358,0,-0.803073,1.60074,0.318059,0.0191769,0.0204509,0.00799933,-0.023728,550.854,0.316611,-1
6360,0,-0.978136,4.28041,-0.472973,0.0189866,0.0768786,-0.165199,-0.139249,57.1454,0.505738,-1
6368,0,-0.429862,0.742988,0.239093,0.0196796,0.0193756,0.00216617,-0.0793707,370.293,0.450045,-1
6374,0,0.0875834,0.052874,-0.0938476,0.0186907,0.0300161,-0.015955,-0.0225346,120.531,0.402415,-1
6383,0,-0.599015,5.02095,0.194923,0.0197163,0.0196572,-0.0305761,0.0479223,104.994,0.768042,-1
6385,0,-1.38853,0.182898,0.273207,0.0196069,0.019622,0.00673931,-0.19555,1158.4,0.304596,-1
699,0,1.15903,2.35868,-0.44982,0.0219468,0.0246741,0.0480958,-0.135043,87.8523,0.683131,-1
6391,0,-0.328347,2.50281,0.221321,0.0188617,0.0191159,0.00207158,0.110413,483.991,0.179857,-1
6395,0,0.909117,4.74325,0.243378,0.019111,0.0196083,0.014103,0.0855468,638.116,0.282476,-1
6407,0,1.07661,5.53892,-0.0649885,0.0215645,0.0287007,0.0150113,0.0751991,143.07,1.02668,-1
6407,1,-0.0868317,6.13338,0.00848693,0.0184188,0.0188181,0.00653965,-0.0790304,43.0009,0.300705,-1
6410,0,-0.406877,0.909439,0.0185868,0.0194915,0.0194767,-0.0229039,0.179672,32.6867,1.64306,-1
6414,0,-0.525431,0.637147,0.51047,0.0188205,0.0190242,0.00138509,-0.163996,445.862,0.153746,-1
6415,0,0.575467,2.76642,-0.0674693,0.0183286,0.0185105,0.00095766,0.0338074,113.601,0.175197,-1
6425,0,-0.908324,5.29812,-0.104486,0.0190737,0.0211454,-0.0151249,-0.0349947,643.785,0.324656,-1
6426,0,0.658808,0.213666,0.387244,0.0192777,0.0218393,-0.000843994,0.0319516,401.879,0.706376,-1
6428,0,-0.50409,3.89801,-0.172325,0.0189412,0.0187399,0.000821132,0.0609461,60.4685,0.362089,-1
6433,0,-0.907182,4.25443,-0.00712763,0.0182782,0.0194331,-0.0134313,-0.148633,60.9454,0.515821,-1
6449,0,0.0913428,1.7513,0.115471,0.0217587,0.0241866,-0.235175,0.0204646,34.9522,0.865742,-1
6453,0,1.15721,0.109987,0.0988802,0.0199682,0.0209768,-0.0115248,0.0234793,516.84,0.658201,-1
6454,0,1.22347,5.82617,0.267452,0.020908,0.0303059,0.158993,-0.0713834,62.1688,0.755008,-1
6460,0,0.731858,0.847122,-0.0445491,0.0190194,0.0199471,0.00721353,-0.0287587,501.404,0.35133,-1
6461,0,-1.01017,0.92269,0.31216,0.0183047,0.0277816,-0.022276,-0.0589561,107.716,0.407909,-1
701,0,-1.22143,2.92094,0.516038,0.0235907,0.0373434,-0.118301,0.135054,168.557,0.636038,-1
702,0,-0.763679,6.15181,0.243391,0.0185203,0.0214027,-0.00381493,-0.0249959,192.175,0.624205,-1
6479,0,-0.758116,4.50297,-0.675266,0.019308,0.0197401,-0.0250516,-0.0368759,40.7965,1.12539,-1
6485,0,-0.357729,4.11953,0.378622,0.0216487,0.0223271,0.0556104,0.234684,138.986,0.478253,-1
6491,0,-0.955832,3.23554,0.0908401,0.0192913,0.0191551,0.00117487,-0.0202951,803.001,0.253611,-1
6506,0,-0.851422,0.204341,0.22391,0.0210688,0.0220004,0.0814688,-0.232296,51.6817,0.810845,-1
6507,0,0.129742,2.62326,0.650709,0.0223131,0.0232775,-0.0589517,0.19216,55.6672,0.18228,-1
6508,0,-1.15648,3.30195,-0.530918,0.0203108,0.0677682,-0.314528,-0.159231,55.8117,0.760396,-1
6512,0,-1.2023,0.0110936,0.0792495,0.0187906,0.0224301,-0.0452164,-0.0037462,718.852,0.186462,-1
6515,0,-1.4064,4.54362,0.00377394,0.0193607,0.0522048,-0.120251,0.114424,79.5226,1.00585,-1
6519,0,-0.508639,0.796117,-0.12321,0.0184492,0.0193085,-0.00960244,0.0420398,74.2506,0.33682,-1
6520,0,-0.544806,3.79078,-0.189503,0.0190229,0.0285437,0.0573559,-0.0644236,33.1815,0.253398,-1
6524,0,0.0615524,0.526854,0.228346,0.0220799,0.0257816,-0.0397351,-0.0185976,149.628,0.495203,-1
6531,0,0.97664,2.55645,-0.158744,0.0188536,0.0208285,0.00795984,0.0532168,405.223,0.384178,-1
6535,0,1.29066,1.14403,0.0073287,0.0190515,0.0214442,-0.00208495,-0.0548266,1016.57,0.249259,-1
6537,0,-0.901155,1.39826,0.320834,0.0195397,0.0197054,-0.00328897,0.00575948,53.2794,0.988056,-1
713,0,1.15019,2.893,0.212101,0.0191289,0.0367944,0.100151,-0.0454863,119.646,0.297709,-1
715,0,-0.083335,1.7133,-0.126073,0.0194668,0.0221209,-0.011747,0.0790355,434.354,0.575694,-1
718,0,-0.95643,2.92163,0.0992422,0.0187665,0.0188921,0.00199128,-0.0402428,312.768,0.18226,-1
6556,0,0.876227,0.169179,0.190288,0.0193283,0.0200781,0.00592495,0.0509707,72.2764,0.25559,-1
6564,0,-0.192156,0.738284,0.297301,0.0181797,0.0215608,0.0135484,0.0730275,42.9314,0.583646,-1
6565,0,0.821267,0.160815,-0.0646996,0.0190111,0.0201609,0.0152177,-0.0173097,562.775,0.294609,-1
6569,0,0.422106,3.83715,-0.0936424,0.0198316,0.020283,-0.0188123,0.0611359,245.892,1.22439,-1
6571,0,-0.0135641,1.88299,-0.201231,0.0190503,0.0203009,-0.0164364,0.0328461,308.992,1.1055,-1
6574,0,-1.21611,5.71803,0.395581,0.0196961,0.0209969,0.00864853,0.0641566,888.815,0.531393,-1
6586,0,0.458591,1.90612,-0.250716,0.0187059,0.0429101,-0.031537,-0.0790683,34.1652,0.247749,-1
6599,0,0.227096,0.369851,0.121675,0.0190753,0.0232065,-0.00318656,-0.0516612,418.834,0.381426,-1
6615,0,-0.660186,1.3363,-0.0199592,0.0190886,0.0193018,-0.0061751,0.0189638,283.894,0.253554,-1
6620,0,-0.0224459,0.275636,0.19603,0.0205969,0.020249,-0.0282286,0.0297569,375.585,1.37535,-1
6621,0,-0.11061,3.75973,0.356229,0.0236393,0.0208041,-0.193073,-0.115279,16.5365,1.12043,-1
6624,0,-0.311244,3.83323,-0.172132,0.0177649,0.0370713,-0.00026511,0.109082,31.1336,0.718067,-1
71,0,0.087942,3.29354,0.317079,0.0183902,0.0191432,0.00507268,0.157947,38.2603,0.542618,-1
75,0,0.925961,2.78196,0.323154,0.0216208,0.0183961,0.0112244,0.0974297,18.3559,0.740694,-1
79,0,0.098053,2.70056,-0.224995,0.0230652,0.0237176,0.00667601,0.0782162,100.733,0.60673,-1
724,0,1.1507,0.598313,-0.0333535,0.0219374,0.0522941,0.450754,0.161396,61.4095,0.825955,-1
6633,0,1.31455,0.432738,0.347265,0.0233174,0.0341545,0.00202667,0.00709201,71.9688,0.849509,-1
6640,0,0.50605,6.16836,-0.00257781,0.0188459,0.0222727,0.00710896,-0.167663,246.567,0.267108,-1
6641,0,-0.418028,2.02033,0.458588,0.0205884,0.0217419,-0.0306962,-0.168146,150.105,0.221629,-1
6646,0,1.15471,5.44465,0.0505078,0.0235279,0.0248097,-0.0170585,0.0966658,113.717,0.368491,-1
6648,0,-1.30432,3.27921,0.213012,0.022148,0.0238581,0.0119874,-0.0224812,153.22,0.382126,-1
6649,0,-0.67811,4.67894,-0.111359,0.0182907,0.0214111,0.000749729,-0.0347974,100.843,0.96979,-1
6651,0,-0.553396,6.15419,0.0206134,0.0200644,0.0193132,-0.0012312,0.0332655,472.822,0.732391,-1
6653,0,0.959736,2.78586,0.276973,0.0206928,0.0199685,0.121222,0.265506,79.1478,0.318339,-1
6655,0,0.189562,0.950505,0.243726,0.0183243,0.0533165,0.0921633,0.099059,47.1936,0.356286,-1
6657,0,-1.09672,0.0897269,-0.115932,0.0186559,0.0283948,-0.0284109,0.0810859,85.6633,0.830482,-1
6658,0,-0.191541,2.45332,-0.189214,0.0186038,0.0189624,-0.00815664,0.0930214,208.396,0.189268,-1
6665,0,0.0604967,6.04962,0.215912,0.0201566,0.0199254,-0.0159959,0.0265821,383.837,0.748709,-1
6667,0,-0.530357,2.79691,0.258919,0.0210446,0.0207346,0.157583,0.0395592,86.9331,0.36151,-1
6670,0,-0.124425,0.356549,-0.264525,0.0188624,0.018545,0.00831545,0.0153809,56.2123,0.306839,-1
6676,0,-0.795365,0.885398,-0.125618,0.0214618,0.0213562,-0.026706,0.0642787,460.955,0.423482,-1
6691,0,-0.379339,5.33148,-0.0964721,0.0191451,0.0192324,0.00668117,0.0143819,359.361,0.225459,-1
6693,0,0.78676,4.5772,0.437598,0.0239244,0.0249335,0.00951839,-0.0663118,106.23,0.249351,-1
6694,0,-0.958375,0.240527,0.06606,0.0184816,0.0236965,-0.00283212,0.121704,253.002,0.621037,-1
6701,0,0.0296844,5.66386,0.157113,0.0189008,0.0192819,-0.011347,-0.00638117,322.48,0.200802,-1
728,0,-0.0310683,0.861745,-0.174,0.018671,0.0174533,3.16954e-05,-0.226989,13.4505,0.149369,-1
6709,0,0.491149,1.63154,0.0321819,0.0187408,0.019905,-0.00181387,0.0569742,426.697,0.248166,-1
6715,0,0.974478,4.72331,-0.0866183,0.0188226,0.0260645,-0.0259299,0.0879251,653.819,0.129484,-1
6719,0,0.881417,1.29834,-0.069273,0.019826,0.019331,-0.00645505,-0.00229292,103.42,1.18253,-1
6720,0,1.27161,3.35332,-0.112562,0.0188422,0.0381265,-0.0672719,-0.0567588,495.603,0.596863,-1
6721,0,0.875451,3.74923,-0.126012,0.0196274,0.0226786,0.00193735,-0.0221645,777.719,0.553071,-1
6724,0,-0.306789,0.273099,0.243693,0.021296,0.0183526,-0.0159655,0.00942366,31.1134,0.850013,-1
6729,0,-0.344797,5.10764,0.00706257,0.0192309,0.0192164,0.00713547,0.0959742,630.45,0.277118,-1
6730,0,0.35953,4.07253,-0.0204145,0.0190559,0.0189591,0.0233917,-0.1385,30.2109,0.565802,-1
6731,0,-0.386673,3.81598,0.177756,0.0199206,0.0198187,-0.00823802,-0.037157,506.864,0.517031,-1
6739,0,0.969892,0.697239,0.986774,0.0244699,0.0248676,0.3063,-0.0175271,30.6578,1.10061,-1
6743,0,-0.739472,4.68367,-0.138978,0.0199448,0.018989,0.00427173,-0.0814243,243.689,1.10365,-1
6744,0,1.0306,3.06676,-0.315429,0.0188589,0.0188477,0.0158891,-0.000949211,58.3705,0.379335,-1
6754,0,0.942017,5.63741,0.0885187,0.018555,0.0262098,0.0203479,-0.0356322,99.9896,0.283255,-1
6771,0,0.960516,0.617531,0.171338,0.0194476,0.0202091,-0.116401,-0.197857,134.66,0.16333,-1
6778,0,1.15134,3.2171,-0.246485,0.0195247,0.0271029,-0.0425522,0.123616,108.6,0.836668,-1
6780,0,-0.844306,4.6271,0.30944,0.0214486,0.0387458,-0.0588006,0.0464497,18.0055,1.07663,-1
737,0,-0.716032,4.00652,0.241118,0.0244926,0.0216949,0.213672,-0.132835,39.8198,1.10064,-1
742,0,-0.543263,2.7391,0.213922,0.0188259,0.0228772,-0.0320758,-0.0731496,94.6245,1.15752,-1
744,0,0.90812,2.66331,-0.428291,0.01901,0.0196224,-0.0012992,-0.149409,364.69,0.258743,-1
6786,0,0.594303,3.99622,-0.164753,0.0188774,0.0204681,0.00444656,0.028515,376.786,0.81094,-1
6792,0,-0.415316,0.392948,0.404877,0.0181347,0.0182814,0.0147651,0.0413251,41.2393,0.179793,-1
6808,0,0.714628,2.5598,-0.0282046,0.018344,0.0418068,0.0253149,0.0701001,67.5521,0.347968,-1
6815,0,1.34599,4.76583,-0.134398,0.0202284,0.071385,-0.199822,-0.311542,56.2088,1.36153,-1
6833,0,-0.27991,0.271073,0.142891,0.020352,0.0187308,-0.0586747,-0.245423,59.692,0.423718,-1
